Sample 1 - CPU: 112.00 - MEM:   0.80
Sample 2 - CPU: 100.00 - MEM:   0.80
Sample 100 - CPU:  40.10 - MEM:   1.60
Sample 101 - CPU:  40.40 - MEM:   1.60
Sample 102 - CPU:  39.90 - MEM:   1.60
Sample 103 - CPU:  40.20 - MEM:   1.60
Sample 104 - CPU:  39.80 - MEM:   1.60
Sample 105 - CPU:  40.10 - MEM:   1.60
Sample 106 - CPU:  39.70 - MEM:   1.60
Sample 107 - CPU:  39.30 - MEM:   1.60
Sample 108 - CPU:  39.50 - MEM:   1.60
Sample 109 - CPU:  39.20 - MEM:   1.60
Sample 110 - CPU:  39.50 - MEM:   1.60
Sample 111 - CPU:  39.10 - MEM:   1.60
Sample 112 - CPU:  39.40 - MEM:   1.60
Sample 113 - CPU:  39.00 - MEM:   1.60
Sample 114 - CPU:  39.20 - MEM:   1.60
Sample 115 - CPU:  38.90 - MEM:   1.60
Sample 116 - CPU:  38.60 - MEM:   1.60
Sample 117 - CPU:  38.80 - MEM:   1.60
Sample 118 - CPU:  38.50 - MEM:   1.60
Sample 119 - CPU:  38.70 - MEM:   1.60
Sample 120 - CPU:  38.40 - MEM:   1.60
Sample 121 - CPU:  38.60 - MEM:   1.60
Sample 122 - CPU:  38.30 - MEM:   1.60
Sample 123 - CPU:  38.00 - MEM:   1.60
Sample 124 - CPU:  38.10 - MEM:   1.60
Sample 125 - CPU:  37.80 - MEM:   1.60
Sample 126 - CPU:  38.00 - MEM:   1.60
Sample 127 - CPU:  37.70 - MEM:   1.60
Sample 128 - CPU:  37.90 - MEM:   1.60
Sample 129 - CPU:  37.60 - MEM:   1.60
Sample 130 - CPU:  37.40 - MEM:   1.60
Sample 131 - CPU:  37.60 - MEM:   1.60
Sample 132 - CPU:  37.30 - MEM:   1.60
Sample 133 - CPU:  37.50 - MEM:   1.60
Sample 134 - CPU:  37.20 - MEM:   1.60
Sample 135 - CPU:  37.40 - MEM:   1.60
Sample 136 - CPU:  37.20 - MEM:   1.60
Sample 137 - CPU:  37.30 - MEM:   1.60
Sample 138 - CPU:  37.10 - MEM:   1.60
Sample 139 - CPU:  36.80 - MEM:   1.60
Sample 140 - CPU:  37.00 - MEM:   1.60
Sample 141 - CPU:  36.80 - MEM:   1.60
Sample 142 - CPU:  37.00 - MEM:   1.60
Sample 143 - CPU:  36.70 - MEM:   1.60
Sample 144 - CPU:  36.90 - MEM:   1.60
